2020-12-18 14:28:00,382 192.168.50.1 [background-preinit] INFO  [org.hibernate.validator.internal.util.Version] Version.java:21 - HV000001: Hibernate Validator 6.1.5.Final
2020-12-18 15:27:29,526 192.168.50.1 [main] INFO  [o.s.cloud.netflix.eureka.InstanceInfoFactory] InstanceInfoFactory.java:72 - Setting initial instance status as: STARTING
2020-12-18 15:27:29,576 192.168.50.1 [main] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:371 - Initializing Eureka in region us-east-1
2020-12-18 15:27:29,706 192.168.50.1 [es-writer-5] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:29.446+0800","message":"You already have RibbonLoadBalancerClient on your classpath. It will be used by default. As Spring Cloud Ribbon is in maintenance mode. We recommend switching to BlockingLoadBalancerClient instead. In order to use it, set the value of `spring.cloud.loadbalancer.ribbon.enabled` to `false` or remove spring-cloud-starter-netflix-ribbon from your project.","host":"192.168.50.1","severity":"WARN","thread":"main","logger":"org.springframework.cloud.loadbalancer.config.BlockingLoadBalancerClientAutoConfiguration$BlockingLoadBalancerClientRibbonWarnLogger"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:29.526+0800","message":"Setting initial instance status as: STARTING","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"org.springframework.cloud.netflix.eureka.InstanceInfoFactory"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:29.576+0800","message":"Initializing Eureka in region us-east-1","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.DiscoveryClient"}

2020-12-18 15:27:29,776 192.168.50.1 [main] INFO  [c.n.discovery.provider.DiscoveryJerseyProvider] DiscoveryJerseyProvider.java:70 - Using JSON encoding codec LegacyJacksonJson
2020-12-18 15:27:29,776 192.168.50.1 [main] INFO  [c.n.discovery.provider.DiscoveryJerseyProvider] DiscoveryJerseyProvider.java:71 - Using JSON decoding codec LegacyJacksonJson
2020-12-18 15:27:29,927 192.168.50.1 [main] INFO  [c.n.discovery.provider.DiscoveryJerseyProvider] DiscoveryJerseyProvider.java:80 - Using XML encoding codec XStreamXml
2020-12-18 15:27:29,928 192.168.50.1 [main] INFO  [c.n.discovery.provider.DiscoveryJerseyProvider] DiscoveryJerseyProvider.java:81 - Using XML decoding codec XStreamXml
2020-12-18 15:27:29,957 192.168.50.1 [es-writer-5] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:29.776+0800","message":"Using JSON encoding codec LegacyJacksonJson","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.provider.DiscoveryJerseyProvider"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:29.776+0800","message":"Using JSON decoding codec LegacyJacksonJson","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.provider.DiscoveryJerseyProvider"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:29.927+0800","message":"Using XML encoding codec XStreamXml","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.provider.DiscoveryJerseyProvider"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:29.928+0800","message":"Using XML decoding codec XStreamXml","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.provider.DiscoveryJerseyProvider"}

2020-12-18 15:27:30,192 192.168.50.1 [main] INFO  [c.n.d.shared.resolver.aws.ConfigClusterResolver] ConfigClusterResolver.java:43 - Resolving eureka endpoints via configuration
2020-12-18 15:27:30,222 192.168.50.1 [es-writer-5] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:30.192+0800","message":"Resolving eureka endpoints via configuration","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver"}

2020-12-18 15:27:31,049 192.168.50.1 [main] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:1004 - Disable delta property : false
2020-12-18 15:27:31,049 192.168.50.1 [main] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:1005 - Single vip registry refresh property : null
2020-12-18 15:27:31,049 192.168.50.1 [main] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:1006 - Force full registry fetch : false
2020-12-18 15:27:31,049 192.168.50.1 [main] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:1007 - Application is null : false
2020-12-18 15:27:31,049 192.168.50.1 [main] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:1008 - Registered Applications size is zero : true
2020-12-18 15:27:31,049 192.168.50.1 [main] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:1010 - Application version is -1: true
2020-12-18 15:27:31,049 192.168.50.1 [main] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:1093 - Getting all instance registry info from the eureka server
2020-12-18 15:27:31,309 192.168.50.1 [es-writer-6] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.049+0800","message":"Disable delta property : false","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.DiscoveryClient"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.049+0800","message":"Single vip registry refresh property : null","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.DiscoveryClient"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.049+0800","message":"Force full registry fetch : false","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.DiscoveryClient"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.049+0800","message":"Application is null : false","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.DiscoveryClient"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.049+0800","message":"Registered Applications size is zero : true","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.DiscoveryClient"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.049+0800","message":"Application version is -1: true","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.DiscoveryClient"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.049+0800","message":"Getting all instance registry info from the eureka server","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.DiscoveryClient"}

2020-12-18 15:27:31,379 192.168.50.1 [main] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:1102 - The response status is 200
2020-12-18 15:27:31,379 192.168.50.1 [main] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:1317 - Starting heartbeat executor: renew interval is: 30
2020-12-18 15:27:31,379 192.168.50.1 [main] INFO  [com.netflix.discovery.InstanceInfoReplicator] InstanceInfoReplicator.java:60 - InstanceInfoReplicator onDemand update allowed rate per min is 4
2020-12-18 15:27:31,389 192.168.50.1 [main] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:491 - Discovery Client initialized at timestamp 1608276451389 with initial instances count: 2
2020-12-18 15:27:31,389 192.168.50.1 [main] INFO  [o.s.c.n.e.serviceregistry.EurekaServiceRegistry] EurekaServiceRegistry.java:41 - Registering application EUREKA-CLIENT2 with eureka with status UP
2020-12-18 15:27:31,389 192.168.50.1 [main] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:1353 - Saw local status change event StatusChangeEvent [timestamp=1608276451389, current=UP, previous=STARTING]
2020-12-18 15:27:31,389 192.168.50.1 [DiscoveryClient-InstanceInfoReplicator-0] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:870 - DiscoveryClient_EUREKA-CLIENT2/JINHAI:eureka-client2:1045: registering service...
2020-12-18 15:27:31,409 192.168.50.1 [main] INFO  [io.undertow] Undertow.java:117 - starting server: Undertow - 2.1.4.Final
2020-12-18 15:27:31,419 192.168.50.1 [main] INFO  [org.xnio] Xnio.java:95 - XNIO version 3.8.0.Final
2020-12-18 15:27:31,429 192.168.50.1 [main] INFO  [org.xnio.nio] NioXnio.java:59 - XNIO NIO Implementation Version 3.8.0.Final
2020-12-18 15:27:31,449 192.168.50.1 [DiscoveryClient-InstanceInfoReplicator-0] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:879 - DiscoveryClient_EUREKA-CLIENT2/JINHAI:eureka-client2:1045 - registration status: 204
2020-12-18 15:27:31,489 192.168.50.1 [main] INFO  [org.jboss.threads] Version.java:52 - JBoss Threads version 3.1.0.Final
2020-12-18 15:27:31,549 192.168.50.1 [main] INFO  [o.s.boot.web.embedded.undertow.UndertowWebServer] UndertowWebServer.java:133 - Undertow started on port(s) 1045 (http)
2020-12-18 15:27:31,549 192.168.50.1 [main] INFO  [o.s.c.n.e.s.EurekaAutoServiceRegistration] EurekaAutoServiceRegistration.java:145 - Updating port to 1045
2020-12-18 15:27:31,579 192.168.50.1 [es-writer-6] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.379+0800","message":"The response status is 200","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.DiscoveryClient"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.379+0800","message":"Starting heartbeat executor: renew interval is: 30","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.DiscoveryClient"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.379+0800","message":"InstanceInfoReplicator onDemand update allowed rate per min is 4","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.InstanceInfoReplicator"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.389+0800","message":"Discovery Client initialized at timestamp 1608276451389 with initial instances count: 2","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.DiscoveryClient"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.389+0800","message":"Registering application EUREKA-CLIENT2 with eureka with status UP","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.389+0800","message":"Saw local status change event StatusChangeEvent [timestamp=1608276451389, current=UP, previous=STARTING]","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.discovery.DiscoveryClient"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.389+0800","message":"DiscoveryClient_EUREKA-CLIENT2/JINHAI:eureka-client2:1045: registering service...","host":"192.168.50.1","severity":"INFO","thread":"DiscoveryClient-InstanceInfoReplicator-0","logger":"com.netflix.discovery.DiscoveryClient"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.409+0800","message":"starting server: Undertow - 2.1.4.Final","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"io.undertow"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.419+0800","message":"XNIO version 3.8.0.Final","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"org.xnio"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.429+0800","message":"XNIO NIO Implementation Version 3.8.0.Final","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"org.xnio.nio"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.449+0800","message":"DiscoveryClient_EUREKA-CLIENT2/JINHAI:eureka-client2:1045 - registration status: 204","host":"192.168.50.1","severity":"INFO","thread":"DiscoveryClient-InstanceInfoReplicator-0","logger":"com.netflix.discovery.DiscoveryClient"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.489+0800","message":"JBoss Threads version 3.1.0.Final","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"org.jboss.threads"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:31.549+0800","message":"Undertow started on port(s) 1045 (http)","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"org.springframework.boot.web.embedded.undertow.UndertowWebServer"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"
2020-12-18 15:27:31,589 192.168.50.1 [es-writer-6] INFO  [es-logger] LoggerWriter.java:20 - 2020-12-18T15:27:31.549+0800","message":"Updating port to 1045","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration"}

2020-12-18 15:27:33,051 192.168.50.1 [main] INFO  [c.j.m.eurekaclient2.EurekaClient2Application] StartupInfoLogger.java:61 - Started EurekaClient2Application in 13.066 seconds (JVM running for 17.258)
2020-12-18 15:27:33,306 192.168.50.1 [es-writer-7] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:33.051+0800","message":"Started EurekaClient2Application in 13.066 seconds (JVM running for 17.258)","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.jinhai.microservice.eurekaclient2.EurekaClient2Application"}

2020-12-18 15:27:45,914 192.168.50.1 [XNIO-1 task-1] INFO  [io.undertow.servlet] ServletContextImpl.java:364 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-12-18 15:27:45,915 192.168.50.1 [XNIO-1 task-1] INFO  [org.springframework.web.servlet.DispatcherServlet] FrameworkServlet.java:525 - Initializing Servlet 'dispatcherServlet'
2020-12-18 15:27:45,926 192.168.50.1 [XNIO-1 task-1] INFO  [org.springframework.web.servlet.DispatcherServlet] FrameworkServlet.java:547 - Completed initialization in 10 ms
2020-12-18 15:27:46,168 192.168.50.1 [es-writer-8] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:45.914+0800","message":"Initializing Spring DispatcherServlet 'dispatcherServlet'","host":"192.168.50.1","severity":"INFO","thread":"XNIO-1 task-1","logger":"io.undertow.servlet"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:45.915+0800","message":"Initializing Servlet 'dispatcherServlet'","host":"192.168.50.1","severity":"INFO","thread":"XNIO-1 task-1","logger":"org.springframework.web.servlet.DispatcherServlet"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:45.926+0800","message":"Completed initialization in 10 ms","host":"192.168.50.1","severity":"INFO","thread":"XNIO-1 task-1","logger":"org.springframework.web.servlet.DispatcherServlet"}

2020-12-18 15:27:47,076 192.168.50.1 [XNIO-1 task-1] DEBUG [c.j.m.e.mapper.GxQxfwjkMapper.selectOne] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id,servicecode,pqxdm,pqxmc,qxdm,qxmc,fwzt,qqqssj,qqjssj,bz FROM gx_qxfw_jk WHERE QXDM = ? 
2020-12-18 15:27:47,138 192.168.50.1 [XNIO-1 task-1] DEBUG [c.j.m.e.mapper.GxQxfwjkMapper.selectOne] BaseJdbcLogger.java:143 - ==> Parameters: 440103(String)
2020-12-18 15:27:47,172 192.168.50.1 [XNIO-1 task-1] DEBUG [c.j.m.e.mapper.GxQxfwjkMapper.selectOne] BaseJdbcLogger.java:143 - <==      Total: 1
2020-12-18 15:27:47,329 192.168.50.1 [es-writer-9] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:47.076+0800","message":"==>  Preparing: SELECT id,servicecode,pqxdm,pqxmc,qxdm,qxmc,fwzt,qqqssj,qqjssj,bz FROM gx_qxfw_jk WHERE QXDM = ? ","host":"192.168.50.1","severity":"DEBUG","thread":"XNIO-1 task-1","logger":"com.jinhai.microservice.eurekaclient2.mapper.GxQxfwjkMapper.selectOne"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:47.138+0800","message":"==> Parameters: 440103(String)","host":"192.168.50.1","severity":"DEBUG","thread":"XNIO-1 task-1","logger":"com.jinhai.microservice.eurekaclient2.mapper.GxQxfwjkMapper.selectOne"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:27:47.172+0800","message":"<==      Total: 1","host":"192.168.50.1","severity":"DEBUG","thread":"XNIO-1 task-1","logger":"com.jinhai.microservice.eurekaclient2.mapper.GxQxfwjkMapper.selectOne"}

2020-12-18 15:30:03,485 192.168.50.1 [XNIO-1 task-1] DEBUG [c.j.m.e.mapper.GxQxfwjkMapper.selectOne] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id,servicecode,pqxdm,pqxmc,qxdm,qxmc,fwzt,qqqssj,qqjssj,bz FROM gx_qxfw_jk WHERE QXDM = ? 
2020-12-18 15:30:03,487 192.168.50.1 [XNIO-1 task-1] DEBUG [c.j.m.e.mapper.GxQxfwjkMapper.selectOne] BaseJdbcLogger.java:143 - ==> Parameters: 440103(String)
2020-12-18 15:30:03,491 192.168.50.1 [XNIO-1 task-1] DEBUG [c.j.m.e.mapper.GxQxfwjkMapper.selectOne] BaseJdbcLogger.java:143 - <==      Total: 1
2020-12-18 15:30:03,744 192.168.50.1 [es-writer-10] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:30:03.485+0800","message":"==>  Preparing: SELECT id,servicecode,pqxdm,pqxmc,qxdm,qxmc,fwzt,qqqssj,qqjssj,bz FROM gx_qxfw_jk WHERE QXDM = ? ","host":"192.168.50.1","severity":"DEBUG","thread":"XNIO-1 task-1","logger":"com.jinhai.microservice.eurekaclient2.mapper.GxQxfwjkMapper.selectOne"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:30:03.487+0800","message":"==> Parameters: 440103(String)","host":"192.168.50.1","severity":"DEBUG","thread":"XNIO-1 task-1","logger":"com.jinhai.microservice.eurekaclient2.mapper.GxQxfwjkMapper.selectOne"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:30:03.491+0800","message":"<==      Total: 1","host":"192.168.50.1","severity":"DEBUG","thread":"XNIO-1 task-1","logger":"com.jinhai.microservice.eurekaclient2.mapper.GxQxfwjkMapper.selectOne"}

2020-12-18 15:32:31,059 192.168.50.1 [AsyncResolver-bootstrap-executor-0] INFO  [c.n.d.shared.resolver.aws.ConfigClusterResolver] ConfigClusterResolver.java:43 - Resolving eureka endpoints via configuration
2020-12-18 15:32:31,313 192.168.50.1 [es-writer-11] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:32:31.059+0800","message":"Resolving eureka endpoints via configuration","host":"192.168.50.1","severity":"INFO","thread":"AsyncResolver-bootstrap-executor-0","logger":"com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver"}

2020-12-18 15:34:22,928 192.168.50.1 [background-preinit] INFO  [org.hibernate.validator.internal.util.Version] Version.java:21 - HV000001: Hibernate Validator 6.1.5.Final
2020-12-18 15:34:23,223 192.168.50.1 [es-writer-1] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:34:22.928+0800","message":"HV000001: Hibernate Validator 6.1.5.Final","host":"192.168.50.1","severity":"INFO","thread":"background-preinit","logger":"org.hibernate.validator.internal.util.Version"}

2020-12-18 15:34:24,922 192.168.50.1 [main] INFO  [c.j.m.eurekaclient2.EurekaClient2Application] SpringApplication.java:655 - The following profiles are active: dev
2020-12-18 15:34:25,175 192.168.50.1 [es-writer-2] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:34:24.922+0800","message":"The following profiles are active: dev","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.jinhai.microservice.eurekaclient2.EurekaClient2Application"}

2020-12-18 15:34:25,899 192.168.50.1 [main] INFO  [o.springframework.cloud.context.scope.GenericScope] GenericScope.java:295 - BeanFactory id=33088a35-a9cd-3a4f-9fe4-71d6e6ebcd4d
2020-12-18 15:34:26,154 192.168.50.1 [es-writer-3] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:34:25.899+0800","message":"BeanFactory id=33088a35-a9cd-3a4f-9fe4-71d6e6ebcd4d","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"org.springframework.cloud.context.scope.GenericScope"}

2020-12-18 15:34:26,344 192.168.50.1 [main] WARN  [io.undertow.websockets.jsr] Bootstrap.java:68 - UT026010: Buffer pool was not set on WebSocketDeploymentInfo, the default pool will be used
2020-12-18 15:34:26,384 192.168.50.1 [main] INFO  [io.undertow.servlet] ServletContextImpl.java:364 - Initializing Spring embedded WebApplicationContext
2020-12-18 15:34:26,384 192.168.50.1 [main] INFO  [o.s.b.w.s.c.ServletWebServerApplicationContext] ServletWebServerApplicationContext.java:285 - Root WebApplicationContext: initialization completed in 1414 ms
2020-12-18 15:34:26,414 192.168.50.1 [es-writer-3] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:34:26.344+0800","message":"UT026010: Buffer pool was not set on WebSocketDeploymentInfo, the default pool will be used","host":"192.168.50.1","severity":"WARN","thread":"main","logger":"io.undertow.websockets.jsr"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:34:26.384+0800","message":"Initializing Spring embedded WebApplicationContext","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"io.undertow.servlet"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:34:26.384+0800","message":"Root WebApplicationContext: initialization completed in 1414 ms","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext"}

2020-12-18 15:34:26,724 192.168.50.1 [main] INFO  [com.zaxxer.hikari.HikariDataSource] HikariDataSource.java:110 - gxHikari - Starting...
2020-12-18 15:34:27,032 192.168.50.1 [es-writer-4] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:34:26.724+0800","message":"gxHikari - Starting...","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.zaxxer.hikari.HikariDataSource"}

2020-12-18 15:34:27,060 192.168.50.1 [main] INFO  [com.zaxxer.hikari.pool.PoolBase] PoolBase.java:535 - gxHikari - Driver does not support get/set network timeout for connections. (oracle.jdbc.driver.T4CConnection.getNetworkTimeout()I)
2020-12-18 15:34:27,189 192.168.50.1 [main] INFO  [com.zaxxer.hikari.HikariDataSource] HikariDataSource.java:123 - gxHikari - Start completed.
2020-12-18 15:34:27,303 192.168.50.1 [es-writer-4] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:34:27.060+0800","message":"gxHikari - Driver does not support get/set network timeout for connections. (oracle.jdbc.driver.T4CConnection.getNetworkTimeout()I)","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.zaxxer.hikari.pool.PoolBase"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:34:27.189+0800","message":"gxHikari - Start completed.","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.zaxxer.hikari.HikariDataSource"}

2020-12-18 15:34:27,483 192.168.50.1 [main] WARN  [com.netflix.config.sources.URLConfigurationSource] URLConfigurationSource.java:121 - No URLs will be polled as dynamic configuration sources.
2020-12-18 15:34:27,483 192.168.50.1 [main] INFO  [com.netflix.config.sources.URLConfigurationSource] URLConfigurationSource.java:122 - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-12-18 15:34:27,493 192.168.50.1 [main] WARN  [com.netflix.config.sources.URLConfigurationSource] URLConfigurationSource.java:121 - No URLs will be polled as dynamic configuration sources.
2020-12-18 15:34:27,493 192.168.50.1 [main] INFO  [com.netflix.config.sources.URLConfigurationSource] URLConfigurationSource.java:122 - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-12-18 15:34:27,563 192.168.50.1 [es-writer-4] INFO  [es-logger] LoggerWriter.java:20 - {"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:34:27.483+0800","message":"No URLs will be polled as dynamic configuration sources.","host":"192.168.50.1","severity":"WARN","thread":"main","logger":"com.netflix.config.sources.URLConfigurationSource"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:34:27.483+0800","message":"To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.","host":"192.168.50.1","severity":"INFO","thread":"main","logger":"com.netflix.config.sources.URLConfigurationSource"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
{"@timestamp":"2020-12-18T15:34:27.493+0800","message":"No URLs will be polled as dynamic configuration sources.","host":"192.168.50.1","severity":"WARN","thread":"main","logger":"com.netflix.config.sources.URLConfigurationSource"}
{"index":{"_index":"elasticsearch-logs-test-2020-12-18","_type":"tester"}}
